"Step","sdss-RLSum_LO - utility","sdss-RLSum_LO - utility__MIN","sdss-RLSum_LO - utility__MAX","sdss-RLSum_HI - utility","sdss-RLSum_HI - utility__MIN","sdss-RLSum_HI - utility__MAX","sdss-RLSum_BL - utility","sdss-RLSum_BL - utility__MIN","sdss-RLSum_BL - utility__MAX","sdss-RLSum_DC - utility","sdss-RLSum_DC - utility__MIN","sdss-RLSum_DC - utility__MAX","sdss-RLSum_IC - utility","sdss-RLSum_IC - utility__MIN","sdss-RLSum_IC - utility__MAX"
"953","19.04915352836074","19.04915352836074","19.04915352836074","7.755379822438921","7.755379822438921","7.755379822438921","15.739918436275753","15.739918436275753","15.739918436275753","6.788234886754444","6.788234886754444","6.788234886754444","21.64057372556395","21.64057372556395","21.64057372556395"
"954","23.16690231872682","23.16690231872682","23.16690231872682","-3.326491743168119","-3.326491743168119","-3.326491743168119","12.270895431853804","12.270895431853804","12.270895431853804","6.749532663113555","6.749532663113555","6.749532663113555","10.390316220162413","10.390316220162413","10.390316220162413"
"955","20.04454694858515","20.04454694858515","20.04454694858515","8.649522128126913","8.649522128126913","8.649522128126913","12.535174386441179","12.535174386441179","12.535174386441179","6.948044831286132","6.948044831286132","6.948044831286132","20.21523676941263","20.21523676941263","20.21523676941263"
"956","16.795086276848444","16.795086276848444","16.795086276848444","0.7707342670158229","0.7707342670158229","0.7707342670158229","12.630243699807004","12.630243699807004","12.630243699807004","0.8763233013940873","0.8763233013940873","0.8763233013940873","14.929715646752584","14.929715646752584","14.929715646752584"
"957","18.22701873824548","18.22701873824548","18.22701873824548","10.174464745107013","10.174464745107013","10.174464745107013","8.867647044142874","8.867647044142874","8.867647044142874","4.883109558311969","4.883109558311969","4.883109558311969","16.760621887930583","16.760621887930583","16.760621887930583"
"958","19.682606114247193","19.682606114247193","19.682606114247193","8.042236996069366","8.042236996069366","8.042236996069366","8.878423861195003","8.878423861195003","8.878423861195003","3.1366541269198165","3.1366541269198165","3.1366541269198165","28.17673299283776","28.17673299283776","28.17673299283776"
"959","18.68609537656267","18.68609537656267","18.68609537656267","7.1153935130610675","7.1153935130610675","7.1153935130610675","9.569872723135129","9.569872723135129","9.569872723135129","0.7048513022465779","0.7048513022465779","0.7048513022465779","25.92869065054514","25.92869065054514","25.92869065054514"
"960","20.2285227099145","20.2285227099145","20.2285227099145","7.123531881886195","7.123531881886195","7.123531881886195","13.76251376869413","13.76251376869413","13.76251376869413","-2.1191085070320987","-2.1191085070320987","-2.1191085070320987","19.811657788764883","19.811657788764883","19.811657788764883"
"961","21.59416951903093","21.59416951903093","21.59416951903093","6.985440035205938","6.985440035205938","6.985440035205938","14.899924952415395","14.899924952415395","14.899924952415395","3.0317552539903754","3.0317552539903754","3.0317552539903754","28.103359821832836","28.103359821832836","28.103359821832836"
"962","21.63295773742289","21.63295773742289","21.63295773742289","5.697828759994246","5.697828759994246","5.697828759994246","9.722690176782843","9.722690176782843","9.722690176782843","0.854298999462869","0.854298999462869","0.854298999462869","24.99923950350523","24.99923950350523","24.99923950350523"
"963","24.1259626370423","24.1259626370423","24.1259626370423","1.136612163720189","1.136612163720189","1.136612163720189","8.79600817724706","8.79600817724706","8.79600817724706","4.986424431042878","4.986424431042878","4.986424431042878","20.951441306095045","20.951441306095045","20.951441306095045"
"964","22.195903333433662","22.195903333433662","22.195903333433662","7.484878346741002","7.484878346741002","7.484878346741002","10.840526280405223","10.840526280405223","10.840526280405223","6.89830633665989","6.89830633665989","6.89830633665989","22.792445478056862","22.792445478056862","22.792445478056862"
"965","18.281650172300765","18.281650172300765","18.281650172300765","3.4978450363945406","3.4978450363945406","3.4978450363945406","11.79904913359167","11.79904913359167","11.79904913359167","3.5956267344777357","3.5956267344777357","3.5956267344777357","23.0607089185964","23.0607089185964","23.0607089185964"
"966","21.01619528608119","21.01619528608119","21.01619528608119","10.26469143425579","10.26469143425579","10.26469143425579","14.819607992824853","14.819607992824853","14.819607992824853","0.19130391677759406","0.19130391677759406","0.19130391677759406","31.304916176737265","31.304916176737265","31.304916176737265"
"967","25.076564859924293","25.076564859924293","25.076564859924293","-0.527309157765168","-0.527309157765168","-0.527309157765168","10.444271211905374","10.444271211905374","10.444271211905374","5.727079532062468","5.727079532062468","5.727079532062468","26.968306824068875","26.968306824068875","26.968306824068875"
"968","21.810907517620645","21.810907517620645","21.810907517620645","4.9827763951174715","4.9827763951174715","4.9827763951174715","15.579802675010825","15.579802675010825","15.579802675010825","4.799972796119615","4.799972796119615","4.799972796119615","24.3531901074555","24.3531901074555","24.3531901074555"
"969","25.024994916530993","25.024994916530993","25.024994916530993","7.658296081968602","7.658296081968602","7.658296081968602","18.852905414196886","18.852905414196886","18.852905414196886","4.027876759964948","4.027876759964948","4.027876759964948","22.8490852060141","22.8490852060141","22.8490852060141"
"970","21.709357013359337","21.709357013359337","21.709357013359337","0.4488371103669824","0.4488371103669824","0.4488371103669824","10.246476240604213","10.246476240604213","10.246476240604213","7.518794262795508","7.518794262795508","7.518794262795508","29.72891471623038","29.72891471623038","29.72891471623038"
"971","22.389968537428285","22.389968537428285","22.389968537428285","5.062436703174838","5.062436703174838","5.062436703174838","10.427136433120046","10.427136433120046","10.427136433120046","1.3785654045202431","1.3785654045202431","1.3785654045202431","29.927954941651272","29.927954941651272","29.927954941651272"
"972","21.91745231652878","21.91745231652878","21.91745231652878","3.174459505673993","3.174459505673993","3.174459505673993","15.352459924402911","15.352459924402911","15.352459924402911","0.08031597960476303","0.08031597960476303","0.08031597960476303","22.042368109442528","22.042368109442528","22.042368109442528"
"973","22.491277518178077","22.491277518178077","22.491277518178077","8.336422830188955","8.336422830188955","8.336422830188955","14.865746696432488","14.865746696432488","14.865746696432488","5.5273119990642146","5.5273119990642146","5.5273119990642146","26.738672671388105","26.738672671388105","26.738672671388105"
"974","20.102899755743465","20.102899755743465","20.102899755743465","8.249864498971167","8.249864498971167","8.249864498971167","16.481027286394028","16.481027286394028","16.481027286394028","-0.9318040241535562","-0.9318040241535562","-0.9318040241535562","24.346201812974492","24.346201812974492","24.346201812974492"
"975","19.839183808790988","19.839183808790988","19.839183808790988","4.290736896679735","4.290736896679735","4.290736896679735","11.602967521158993","11.602967521158993","11.602967521158993","7.505266552434396","7.505266552434396","7.505266552434396","25.048102486965902","25.048102486965902","25.048102486965902"
"976","22.933518946571994","22.933518946571994","22.933518946571994","6.902962457036075","6.902962457036075","6.902962457036075","12.292698234304295","12.292698234304295","12.292698234304295","4.3911919925112","4.3911919925112","4.3911919925112","31.1641499956622","31.1641499956622","31.1641499956622"
"977","17.853776977485786","17.853776977485786","17.853776977485786","-0.9084258096141269","-0.9084258096141269","-0.9084258096141269","17.514918953512506","17.514918953512506","17.514918953512506","-0.8187961184181693","-0.8187961184181693","-0.8187961184181693","14.137823714976124","14.137823714976124","14.137823714976124"
"978","15.673110876448849","15.673110876448849","15.673110876448849","7.011400285927065","7.011400285927065","7.011400285927065","11.417808670352786","11.417808670352786","11.417808670352786","3.4460922259818867","3.4460922259818867","3.4460922259818867","22.15752136799745","22.15752136799745","22.15752136799745"
"979","15.871643342392495","15.871643342392495","15.871643342392495","9.386246139038109","9.386246139038109","9.386246139038109","13.700791771339729","13.700791771339729","13.700791771339729","0.8577266757140014","0.8577266757140014","0.8577266757140014","21.530911738054233","21.530911738054233","21.530911738054233"
"980","17.96167839239786","17.96167839239786","17.96167839239786","2.578665214953064","2.578665214953064","2.578665214953064","15.007583698719776","15.007583698719776","15.007583698719776","4.657361575094819","4.657361575094819","4.657361575094819","26.01718774290373","26.01718774290373","26.01718774290373"
"981","19.355468105600274","19.355468105600274","19.355468105600274","4.2178046322898775","4.2178046322898775","4.2178046322898775","16.75552704510894","16.75552704510894","16.75552704510894","5.662310025332365","5.662310025332365","5.662310025332365","24.5883513503654","24.5883513503654","24.5883513503654"
"982","22.407020236594214","22.407020236594214","22.407020236594214","9.768256481301213","9.768256481301213","9.768256481301213","19.16923080538738","19.16923080538738","19.16923080538738","3.715066428116674","3.715066428116674","3.715066428116674","27.743214541163184","27.743214541163184","27.743214541163184"
"983","28.196257217442646","28.196257217442646","28.196257217442646","5.144489788465299","5.144489788465299","5.144489788465299","14.520121122238947","14.520121122238947","14.520121122238947","3.1046040418611858","3.1046040418611858","3.1046040418611858","17.68514777148394","17.68514777148394","17.68514777148394"
"984","22.198783513133556","22.198783513133556","22.198783513133556","6.006364942928539","6.006364942928539","6.006364942928539","10.605351324274197","10.605351324274197","10.605351324274197","6.811762578031404","6.811762578031404","6.811762578031404","18.35386268360594","18.35386268360594","18.35386268360594"
"985","21.242082178590074","21.242082178590074","21.242082178590074","-0.9115310932663547","-0.9115310932663547","-0.9115310932663547","8.2437406988239","8.2437406988239","8.2437406988239","2.0071963534174917","2.0071963534174917","2.0071963534174917","23.69553106421098","23.69553106421098","23.69553106421098"
"986","13.378481836228364","13.378481836228364","13.378481836228364","8.7378791888219","8.7378791888219","8.7378791888219","7.510635014761712","7.510635014761712","7.510635014761712","5.2115558994842495","5.2115558994842495","5.2115558994842495","26.896746183094262","26.896746183094262","26.896746183094262"
"987","22.682302977637317","22.682302977637317","22.682302977637317","1.1709641913001638","1.1709641913001638","1.1709641913001638","9.867440555821421","9.867440555821421","9.867440555821421","6.274791326487232","6.274791326487232","6.274791326487232","31.91520225819579","31.91520225819579","31.91520225819579"
"988","21.142820111716684","21.142820111716684","21.142820111716684","0.22505762167744442","0.22505762167744442","0.22505762167744442","8.855180702322658","8.855180702322658","8.855180702322658","5.453712448290909","5.453712448290909","5.453712448290909","16.473862599529433","16.473862599529433","16.473862599529433"
"989","28.036695894297686","28.036695894297686","28.036695894297686","5.795512391365159","5.795512391365159","5.795512391365159","4.256807831419036","4.256807831419036","4.256807831419036","0.9505939298155415","0.9505939298155415","0.9505939298155415","24.45053107688483","24.45053107688483","24.45053107688483"
"990","16.210565607663728","16.210565607663728","16.210565607663728","7.657370284718548","7.657370284718548","7.657370284718548","0.24909601552508703","0.24909601552508703","0.24909601552508703","3.519706425868729","3.519706425868729","3.519706425868729","17.60633172087472","17.60633172087472","17.60633172087472"
"991","26.364883664519493","26.364883664519493","26.364883664519493","3.7845332552505724","3.7845332552505724","3.7845332552505724","9.539205501185467","9.539205501185467","9.539205501185467","7.707407963469642","7.707407963469642","7.707407963469642","26.53262217383243","26.53262217383243","26.53262217383243"
"992","26.73380235260064","26.73380235260064","26.73380235260064","9.698860367914792","9.698860367914792","9.698860367914792","11.518281906477059","11.518281906477059","11.518281906477059","3.4259129624189364","3.4259129624189364","3.4259129624189364","25.98362022970885","25.98362022970885","25.98362022970885"
"993","28.452782685603307","28.452782685603307","28.452782685603307","5.295289481737978","5.295289481737978","5.295289481737978","10.82589134526227","10.82589134526227","10.82589134526227","7.020542921943658","7.020542921943658","7.020542921943658","26.79278826101075","26.79278826101075","26.79278826101075"
"994","17.66196041759679","17.66196041759679","17.66196041759679","0.6072972995306325","0.6072972995306325","0.6072972995306325","9.511683534168535","9.511683534168535","9.511683534168535","4.8390892803206","4.8390892803206","4.8390892803206","28.170001031583173","28.170001031583173","28.170001031583173"
"995","26.462861177983548","26.462861177983548","26.462861177983548","2.3263675402791772","2.3263675402791772","2.3263675402791772","11.45891614488654","11.45891614488654","11.45891614488654","2.2901936327238754","2.2901936327238754","2.2901936327238754","22.892966005276495","22.892966005276495","22.892966005276495"
"996","13.44569394328823","13.44569394328823","13.44569394328823","4.364515431491074","4.364515431491074","4.364515431491074","17.112115091303465","17.112115091303465","17.112115091303465","7.413590734340142","7.413590734340142","7.413590734340142","22.387777855343042","22.387777855343042","22.387777855343042"
"997","21.546285476314893","21.546285476314893","21.546285476314893","3.147777485021235","3.147777485021235","3.147777485021235","11.976382963826534","11.976382963826534","11.976382963826534","6.126060704098063","6.126060704098063","6.126060704098063","23.47228425967114","23.47228425967114","23.47228425967114"
"998","30.398581585445886","30.398581585445886","30.398581585445886","1.1419603911124816","1.1419603911124816","1.1419603911124816","19.215636385052704","19.215636385052704","19.215636385052704","1.5897534758959484","1.5897534758959484","1.5897534758959484","18.31961390398275","18.31961390398275","18.31961390398275"
"999","19.429485082604987","19.429485082604987","19.429485082604987","0.6142724874907854","0.6142724874907854","0.6142724874907854","15.900229836674827","15.900229836674827","15.900229836674827","6.688658810220887","6.688658810220887","6.688658810220887","29.90000885541426","29.90000885541426","29.90000885541426"
"1000","16.565438908903893","16.565438908903893","16.565438908903893","5.104099397067827","5.104099397067827","5.104099397067827","12.41928825629386","12.41928825629386","12.41928825629386","10.221893435077082","10.221893435077082","10.221893435077082","26.44370755154228","26.44370755154228","26.44370755154228"
"1001","24.516118649713466","24.516118649713466","24.516118649713466","10.009866773082534","10.009866773082534","10.009866773082534","9.780962546817115","9.780962546817115","9.780962546817115","5.249546079298099","5.249546079298099","5.249546079298099","22.68436417613564","22.68436417613564","22.68436417613564"
"1002","25.14243360022475","25.14243360022475","25.14243360022475","5.287227159140217","5.287227159140217","5.287227159140217","11.593117261791487","11.593117261791487","11.593117261791487","1.6294441352959286","1.6294441352959286","1.6294441352959286","26.506134133425398","26.506134133425398","26.506134133425398"
"1003","25.3957199364523","25.3957199364523","25.3957199364523","4.979370262354534","4.979370262354534","4.979370262354534","14.243069472991351","14.243069472991351","14.243069472991351","4.928950828755573","4.928950828755573","4.928950828755573","30.544684060448606","30.544684060448606","30.544684060448606"
"1004","17.562441124811123","17.562441124811123","17.562441124811123","6.602810274873856","6.602810274873856","6.602810274873856","15.457824423792022","15.457824423792022","15.457824423792022","6.329304042373709","6.329304042373709","6.329304042373709","24.53354601656887","24.53354601656887","24.53354601656887"
"1005","23.480905466165357","23.480905466165357","23.480905466165357","9.665811203586884","9.665811203586884","9.665811203586884","15.984520644255925","15.984520644255925","15.984520644255925","6.193361321031855","6.193361321031855","6.193361321031855","21.492556176596835","21.492556176596835","21.492556176596835"
"1006","29.768285456004225","29.768285456004225","29.768285456004225","4.37401208291212","4.37401208291212","4.37401208291212","11.517642283439923","11.517642283439923","11.517642283439923","6.718335427471957","6.718335427471957","6.718335427471957","19.420928589290735","19.420928589290735","19.420928589290735"
"1007","17.886325700565394","17.886325700565394","17.886325700565394","5.686069320826907","5.686069320826907","5.686069320826907","21.16297515945742","21.16297515945742","21.16297515945742","5.061100842852244","5.061100842852244","5.061100842852244","27.126934194799343","27.126934194799343","27.126934194799343"
"1008","26.120535842736594","26.120535842736594","26.120535842736594","6.896598445862658","6.896598445862658","6.896598445862658","17.019834746184628","17.019834746184628","17.019834746184628","1.952698488208305","1.952698488208305","1.952698488208305","21.650037887845926","21.650037887845926","21.650037887845926"
"1009","25.126945515669252","25.126945515669252","25.126945515669252","5.759363275430161","5.759363275430161","5.759363275430161","11.058636296421412","11.058636296421412","11.058636296421412","4.8035192330710705","4.8035192330710705","4.8035192330710705","25.70626161014371","25.70626161014371","25.70626161014371"
"1010","22.59328274402365","22.59328274402365","22.59328274402365","6.214051920050269","6.214051920050269","6.214051920050269","14.103614220866033","14.103614220866033","14.103614220866033","5.241479976985664","5.241479976985664","5.241479976985664","21.25768486018631","21.25768486018631","21.25768486018631"
"1011","30.10301969093335","30.10301969093335","30.10301969093335","2.562635137067987","2.562635137067987","2.562635137067987","9.512357754960114","9.512357754960114","9.512357754960114","2.8248787428722335","2.8248787428722335","2.8248787428722335","20.366656672146622","20.366656672146622","20.366656672146622"
"1012","23.916439461066936","23.916439461066936","23.916439461066936","8.953362851757612","8.953362851757612","8.953362851757612","10.280483882121413","10.280483882121413","10.280483882121413","2.990342259857782","2.990342259857782","2.990342259857782","17.166769182068755","17.166769182068755","17.166769182068755"
"1013","24.80934951828537","24.80934951828537","24.80934951828537","-1.1965498295904777","-1.1965498295904777","-1.1965498295904777","11.223257404236616","11.223257404236616","11.223257404236616","5.04469754695483","5.04469754695483","5.04469754695483","23.816728256203927","23.816728256203927","23.816728256203927"
"1014","20.142809887896448","20.142809887896448","20.142809887896448","-2.856357252827202","-2.856357252827202","-2.856357252827202","10.812262074910668","10.812262074910668","10.812262074910668","2.9075227893531164","2.9075227893531164","2.9075227893531164","23.946665133170523","23.946665133170523","23.946665133170523"
"1015","22.402469646776147","22.402469646776147","22.402469646776147","3.098422905707511","3.098422905707511","3.098422905707511","9.785114502063205","9.785114502063205","9.785114502063205","2.907046551724804","2.907046551724804","2.907046551724804","17.11528634803046","17.11528634803046","17.11528634803046"
"1016","24.622620791864406","24.622620791864406","24.622620791864406","5.315365469191835","5.315365469191835","5.315365469191835","10.75741038131611","10.75741038131611","10.75741038131611","0.3978676568050915","0.3978676568050915","0.3978676568050915","20.442555844333054","20.442555844333054","20.442555844333054"
"1017","19.831304994187654","19.831304994187654","19.831304994187654","8.75040579479142","8.75040579479142","8.75040579479142","3.5554566010395243","3.5554566010395243","3.5554566010395243","-0.2552543255300441","-0.2552543255300441","-0.2552543255300441","29.918228821446327","29.918228821446327","29.918228821446327"
"1018","17.30997838724786","17.30997838724786","17.30997838724786","8.136089189172834","8.136089189172834","8.136089189172834","8.748663761688292","8.748663761688292","8.748663761688292","4.772031584889969","4.772031584889969","4.772031584889969","20.991066566699086","20.991066566699086","20.991066566699086"
"1019","20.142738619127613","20.142738619127613","20.142738619127613","0.5417678621861872","0.5417678621861872","0.5417678621861872","9.965605726905808","9.965605726905808","9.965605726905808","3.943921516867271","3.943921516867271","3.943921516867271","9.587679158695634","9.587679158695634","9.587679158695634"
"1020","21.564697165552854","21.564697165552854","21.564697165552854","7.249351484251201","7.249351484251201","7.249351484251201","6.9555865487296895","6.9555865487296895","6.9555865487296895","6.087177318713301","6.087177318713301","6.087177318713301","16.789714843980903","16.789714843980903","16.789714843980903"
"1021","25.24311977321578","25.24311977321578","25.24311977321578","8.810246068486325","8.810246068486325","8.810246068486325","3.761442261730167","3.761442261730167","3.761442261730167","2.7409120893843637","2.7409120893843637","2.7409120893843637","21.01242882757249","21.01242882757249","21.01242882757249"
"1022","21.882159420008406","21.882159420008406","21.882159420008406","6.183178653431028","6.183178653431028","6.183178653431028","9.83068337182756","9.83068337182756","9.83068337182756","1.7724679878401661","1.7724679878401661","1.7724679878401661","19.40309002210944","19.40309002210944","19.40309002210944"
"1023","20.716683923411345","20.716683923411345","20.716683923411345","5.8426106344548465","5.8426106344548465","5.8426106344548465","8.841224216976535","8.841224216976535","8.841224216976535","3.3006583583362916","3.3006583583362916","3.3006583583362916","17.26247162359522","17.26247162359522","17.26247162359522"
"1024","28.469351038329947","28.469351038329947","28.469351038329947","6.996166963797952","6.996166963797952","6.996166963797952","13.34397052170312","13.34397052170312","13.34397052170312","6.766503796690914","6.766503796690914","6.766503796690914","15.551026553787587","15.551026553787587","15.551026553787587"
"1025","15.340885108285313","15.340885108285313","15.340885108285313","10.062052691519948","10.062052691519948","10.062052691519948","12.204306064568126","12.204306064568126","12.204306064568126","7.634830730799591","7.634830730799591","7.634830730799591","21.60575014722369","21.60575014722369","21.60575014722369"
"1026","22.05522673021779","22.05522673021779","22.05522673021779","8.482316489420246","8.482316489420246","8.482316489420246","14.439032908227645","14.439032908227645","14.439032908227645","2.0816281675156394","2.0816281675156394","2.0816281675156394","23.02042676225532","23.02042676225532","23.02042676225532"
"1027","27.120944626658268","27.120944626658268","27.120944626658268","2.626767189141159","2.626767189141159","2.626767189141159","13.39764742069421","13.39764742069421","13.39764742069421","6.15115137207785","6.15115137207785","6.15115137207785","9.433165027608922","9.433165027608922","9.433165027608922"
"1028","22.838885880709686","22.838885880709686","22.838885880709686","5.210432909740405","5.210432909740405","5.210432909740405","5.841592827275298","5.841592827275298","5.841592827275298","6.600325287848921","6.600325287848921","6.600325287848921","20.366497747343093","20.366497747343093","20.366497747343093"
"1029","21.723860689398894","21.723860689398894","21.723860689398894","1.652216813511313","1.652216813511313","1.652216813511313","9.869860978931026","9.869860978931026","9.869860978931026","6.928491682128477","6.928491682128477","6.928491682128477","18.17322649556317","18.17322649556317","18.17322649556317"
"1030","22.715093663841373","22.715093663841373","22.715093663841373","10.148283053847129","10.148283053847129","10.148283053847129","7.600747666718511","7.600747666718511","7.600747666718511","6.766035148289251","6.766035148289251","6.766035148289251","13.09291042738354","13.09291042738354","13.09291042738354"
"1031","17.778908679990252","17.778908679990252","17.778908679990252","8.170500439573493","8.170500439573493","8.170500439573493","10.534199430651016","10.534199430651016","10.534199430651016","5.448198964834016","5.448198964834016","5.448198964834016","28.542069659627515","28.542069659627515","28.542069659627515"
"1032","23.671254229203473","23.671254229203473","23.671254229203473","6.604757538335424","6.604757538335424","6.604757538335424","8.198269362086318","8.198269362086318","8.198269362086318","3.9679163006919826","3.9679163006919826","3.9679163006919826","11.639215747708294","11.639215747708294","11.639215747708294"
"1033","17.29922213384543","17.29922213384543","17.29922213384543","9.840511744114547","9.840511744114547","9.840511744114547","11.232518800348315","11.232518800348315","11.232518800348315","6.711792004638101","6.711792004638101","6.711792004638101","25.124727687404903","25.124727687404903","25.124727687404903"
"1034","22.782433010005185","22.782433010005185","22.782433010005185","4.999773784702744","4.999773784702744","4.999773784702744","2.691963066701727","2.691963066701727","2.691963066701727","5.025918686416124","5.025918686416124","5.025918686416124","23.704631126058658","23.704631126058658","23.704631126058658"
"1035","21.960221032097397","21.960221032097397","21.960221032097397","10.749748192042142","10.749748192042142","10.749748192042142","13.511019144744607","13.511019144744607","13.511019144744607","4.9255829318292985","4.9255829318292985","4.9255829318292985","25.233962654190886","25.233962654190886","25.233962654190886"
"1036","19.811985423440543","19.811985423440543","19.811985423440543","9.675438592463435","9.675438592463435","9.675438592463435","6.623950581165756","6.623950581165756","6.623950581165756","3.4731344628457017","3.4731344628457017","3.4731344628457017","25.312555349328274","25.312555349328274","25.312555349328274"
"1037","18.84611192949659","18.84611192949659","18.84611192949659","0.934854990214445","0.934854990214445","0.934854990214445","10.107650756890383","10.107650756890383","10.107650756890383","2.371074834859643","2.371074834859643","2.371074834859643","17.32222123248907","17.32222123248907","17.32222123248907"
"1038","23.684183343598498","23.684183343598498","23.684183343598498","11.046476393798013","11.046476393798013","11.046476393798013","14.11628163751457","14.11628163751457","14.11628163751457","8.254891805047553","8.254891805047553","8.254891805047553","20.208195942772793","20.208195942772793","20.208195942772793"
"1039","21.83218677663528","21.83218677663528","21.83218677663528","6.740390031465188","6.740390031465188","6.740390031465188","12.170813004439324","12.170813004439324","12.170813004439324","2.494001148450458","2.494001148450458","2.494001148450458","18.372425750094376","18.372425750094376","18.372425750094376"
"1040","12.203076739705923","12.203076739705923","12.203076739705923","5.65837567550097","5.65837567550097","5.65837567550097","9.628546292757715","9.628546292757715","9.628546292757715","2.147176359924262","2.147176359924262","2.147176359924262","25.863259343555185","25.863259343555185","25.863259343555185"
"1041","27.437384625644764","27.437384625644764","27.437384625644764","1.860980078485706","1.860980078485706","1.860980078485706","7.572088495820216","7.572088495820216","7.572088495820216","4.893509110482412","4.893509110482412","4.893509110482412","22.24052901879479","22.24052901879479","22.24052901879479"
"1042","19.37459789153265","19.37459789153265","19.37459789153265","0.9587588111436665","0.9587588111436665","0.9587588111436665","5.789878762313966","5.789878762313966","5.789878762313966","1.9484248690931019","1.9484248690931019","1.9484248690931019","19.225881744750517","19.225881744750517","19.225881744750517"
"1043","12.847933871578544","12.847933871578544","12.847933871578544","-1.1988167173765383","-1.1988167173765383","-1.1988167173765383","7.425340168482053","7.425340168482053","7.425340168482053","6.728997374845139","6.728997374845139","6.728997374845139","23.16524742369225","23.16524742369225","23.16524742369225"
"1044","27.81983445501322","27.81983445501322","27.81983445501322","4.538139318620231","4.538139318620231","4.538139318620231","14.810473010952968","14.810473010952968","14.810473010952968","4.23005436467351","4.23005436467351","4.23005436467351","21.167926035081948","21.167926035081948","21.167926035081948"
"1045","22.531296524167033","22.531296524167033","22.531296524167033","2.7107003098330993","2.7107003098330993","2.7107003098330993","10.245461491694341","10.245461491694341","10.245461491694341","5.055986512418062","5.055986512418062","5.055986512418062","24.274812106891613","24.274812106891613","24.274812106891613"
"1046","24.974093335663536","24.974093335663536","24.974093335663536","5.61372581767459","5.61372581767459","5.61372581767459","6.440215519651829","6.440215519651829","6.440215519651829","2.6927588004134027","2.6927588004134027","2.6927588004134027","21.847891250028297","21.847891250028297","21.847891250028297"
"1047","12.311606783736547","12.311606783736547","12.311606783736547","2.2716497220579615","2.2716497220579615","2.2716497220579615","12.479565105648991","12.479565105648991","12.479565105648991","7.878349577331352","7.878349577331352","7.878349577331352","18.698413590267496","18.698413590267496","18.698413590267496"
"1048","13.754885212476493","13.754885212476493","13.754885212476493","6.040879706490292","6.040879706490292","6.040879706490292","9.354610530502264","9.354610530502264","9.354610530502264","5.10723043839867","5.10723043839867","5.10723043839867","27.58449720715726","27.58449720715726","27.58449720715726"
"1049","20.921648766266877","20.921648766266877","20.921648766266877","3.6899065862660327","3.6899065862660327","3.6899065862660327","14.28017603121025","14.28017603121025","14.28017603121025","7.062218458404395","7.062218458404395","7.062218458404395","23.454176530246496","23.454176530246496","23.454176530246496"
"1050","14.003663832373276","14.003663832373276","14.003663832373276","6.954749843410134","6.954749843410134","6.954749843410134","9.362245170116845","9.362245170116845","9.362245170116845","1.986340130410413","1.986340130410413","1.986340130410413","20.04025528221068","20.04025528221068","20.04025528221068"
"1051","23.547745983730742","23.547745983730742","23.547745983730742","6.2777181637442006","6.2777181637442006","6.2777181637442006","6.919901134390445","6.919901134390445","6.919901134390445","6.07996862123721","6.07996862123721","6.07996862123721","16.366990418991108","16.366990418991108","16.366990418991108"
"1052","25.33543545362873","25.33543545362873","25.33543545362873","4.8673602418115065","4.8673602418115065","4.8673602418115065","8.1130982880107","8.1130982880107","8.1130982880107","3.814309986036401","3.814309986036401","3.814309986036401","24.094784628663213","24.094784628663213","24.094784628663213"
"1053","13.180444663305465","13.180444663305465","13.180444663305465","8.10955521140378","8.10955521140378","8.10955521140378","14.229031105513391","14.229031105513391","14.229031105513391","1.811148149276154","1.811148149276154","1.811148149276154","22.390922074075178","22.390922074075178","22.390922074075178"
"1054","27.10863825536435","27.10863825536435","27.10863825536435","9.938264298276406","9.938264298276406","9.938264298276406","6.834058097492245","6.834058097492245","6.834058097492245","7.4105424032890435","7.4105424032890435","7.4105424032890435","16.63073660702183","16.63073660702183","16.63073660702183"
"1055","19.835564443568483","19.835564443568483","19.835564443568483","1.2361928867547038","1.2361928867547038","1.2361928867547038","8.693150800976138","8.693150800976138","8.693150800976138","6.323022771800806","6.323022771800806","6.323022771800806","18.719792955795377","18.719792955795377","18.719792955795377"
"1056","20.98325705774559","20.98325705774559","20.98325705774559","11.290308325324272","11.290308325324272","11.290308325324272","9.02994405618238","9.02994405618238","9.02994405618238","5.715921199198554","5.715921199198554","5.715921199198554","30.573519808412453","30.573519808412453","30.573519808412453"
"1057","24.36353769485278","24.36353769485278","24.36353769485278","4.783579139212558","4.783579139212558","4.783579139212558","6.412886265342535","6.412886265342535","6.412886265342535","3.344815377792955","3.344815377792955","3.344815377792955","22.95765965179579","22.95765965179579","22.95765965179579"
"1058","22.335672539841344","22.335672539841344","22.335672539841344","8.95871881426253","8.95871881426253","8.95871881426253","15.337288392405268","15.337288392405268","15.337288392405268","5.3243849128094265","5.3243849128094265","5.3243849128094265","16.1913732939723","16.1913732939723","16.1913732939723"
"1059","9.043560854187575","9.043560854187575","9.043560854187575","3.2862119383203225","3.2862119383203225","3.2862119383203225","15.753234195738044","15.753234195738044","15.753234195738044","2.0637705409313116","2.0637705409313116","2.0637705409313116","29.706686826238734","29.706686826238734","29.706686826238734"
"1060","17.086479271533722","17.086479271533722","17.086479271533722","4.7467469758177145","4.7467469758177145","4.7467469758177145","14.093493370629247","14.093493370629247","14.093493370629247","5.572568603469891","5.572568603469891","5.572568603469891","8.68843466404388","8.68843466404388","8.68843466404388"
