"Step","spotify-RLSum_LO - utility","spotify-RLSum_LO - utility__MIN","spotify-RLSum_LO - utility__MAX","spotify-RLSum_HI - utility","spotify-RLSum_HI - utility__MIN","spotify-RLSum_HI - utility__MAX","spotify-RLSum_BL - utility","spotify-RLSum_BL - utility__MIN","spotify-RLSum_BL - utility__MAX","spotify-RLSum_DC - utility","spotify-RLSum_DC - utility__MIN","spotify-RLSum_DC - utility__MAX","spotify-RLSum_IC - utility","spotify-RLSum_IC - utility__MIN","spotify-RLSum_IC - utility__MAX"
"1924","18.59901407529063","18.59901407529063","18.59901407529063","0","0","0","19.258888574360594","19.258888574360594","19.258888574360594","9.094668287876363","9.094668287876363","9.094668287876363","29.536907331795604","29.536907331795604","29.536907331795604"
"1925","27.990970022088025","27.990970022088025","27.990970022088025","0","0","0","15.697932916079399","15.697932916079399","15.697932916079399","6.620267681303703","6.620267681303703","6.620267681303703","33.38199286153166","33.38199286153166","33.38199286153166"
"1926","20.128053995121867","20.128053995121867","20.128053995121867","0","0","0","18.76758879825263","18.76758879825263","18.76758879825263","10.202109608343822","10.202109608343822","10.202109608343822","33.584752834355","33.584752834355","33.584752834355"
"1927","17.076486528698055","17.076486528698055","17.076486528698055","0","0","0","26.606914702776308","26.606914702776308","26.606914702776308","9.09238581058689","9.09238581058689","9.09238581058689","31.075425713507183","31.075425713507183","31.075425713507183"
"1928","24.070181090718368","24.070181090718368","24.070181090718368","0","0","0","14.450954387338314","14.450954387338314","14.450954387338314","8.484176320082906","8.484176320082906","8.484176320082906","33.69093474925622","33.69093474925622","33.69093474925622"
"1929","18.48051184983048","18.48051184983048","18.48051184983048","0","0","0","21.66690157324544","21.66690157324544","21.66690157324544","6.891943232480793","6.891943232480793","6.891943232480793","26.6256534685741","26.6256534685741","26.6256534685741"
"1930","21.86280294869271","21.86280294869271","21.86280294869271","0","0","0","17.41596762552152","17.41596762552152","17.41596762552152","5.579360482492886","5.579360482492886","5.579360482492886","28.6645146544722","28.6645146544722","28.6645146544722"
"1931","27.15911405164404","27.15911405164404","27.15911405164404","0","0","0","23.73347327466902","23.73347327466902","23.73347327466902","4.6350608302259015","4.6350608302259015","4.6350608302259015","41.24838776089336","41.24838776089336","41.24838776089336"
"1932","16.093366975369506","16.093366975369506","16.093366975369506","0","0","0","18.440334721718557","18.440334721718557","18.440334721718557","7.565832830992598","7.565832830992598","7.565832830992598","31.27640314772833","31.27640314772833","31.27640314772833"
"1933","23.18580345636373","23.18580345636373","23.18580345636373","0","0","0","24.766740427503834","24.766740427503834","24.766740427503834","6.267143090033028","6.267143090033028","6.267143090033028","30.15765754332287","30.15765754332287","30.15765754332287"
"1934","22.017045003046103","22.017045003046103","22.017045003046103","0","0","0","20.318664268018214","20.318664268018214","20.318664268018214","8.00856854648617","8.00856854648617","8.00856854648617","38.79713313897125","38.79713313897125","38.79713313897125"
"1935","19.787179997457432","19.787179997457432","19.787179997457432","0","0","0","21.34934260670021","21.34934260670021","21.34934260670021","9.461213985775686","9.461213985775686","9.461213985775686","32.706378461632596","32.706378461632596","32.706378461632596"
"1936","27.762817092940935","27.762817092940935","27.762817092940935","0","0","0","22.113308669033035","22.113308669033035","22.113308669033035","10.391410732929419","10.391410732929419","10.391410732929419","35.78381678532731","35.78381678532731","35.78381678532731"
"1937","25.424959016341038","25.424959016341038","25.424959016341038","0","0","0","14.50065221467867","14.50065221467867","14.50065221467867","8.56984651399336","8.56984651399336","8.56984651399336","30.45014096323811","30.45014096323811","30.45014096323811"
"1938","22.50841337562393","22.50841337562393","22.50841337562393","0","0","0","14.308377771214827","14.308377771214827","14.308377771214827","8.95987883563747","8.95987883563747","8.95987883563747","35.08860678788181","35.08860678788181","35.08860678788181"
"1939","20.542129999277222","20.542129999277222","20.542129999277222","0","0","0","16.965796088273706","16.965796088273706","16.965796088273706","9.984728823752647","9.984728823752647","9.984728823752647","29.89058187205995","29.89058187205995","29.89058187205995"
"1940","19.675276753499976","19.675276753499976","19.675276753499976","0","0","0","16.008528186281527","16.008528186281527","16.008528186281527","8.814492970202545","8.814492970202545","8.814492970202545","28.6310107719631","28.6310107719631","28.6310107719631"
"1941","24.22290654080993","24.22290654080993","24.22290654080993","0","0","0","22.776638745658467","22.776638745658467","22.776638745658467","4.44348493965464","4.44348493965464","4.44348493965464","33.21400679052918","33.21400679052918","33.21400679052918"
"1942","23.362628880052327","23.362628880052327","23.362628880052327","0","0","0","20.831818864393064","20.831818864393064","20.831818864393064","6.790075326828624","6.790075326828624","6.790075326828624","37.144547303166874","37.144547303166874","37.144547303166874"
"1943","23.078663132504186","23.078663132504186","23.078663132504186","0","0","0","23.37835548135643","23.37835548135643","23.37835548135643","9.841299971896584","9.841299971896584","9.841299971896584","30.80439492816494","30.80439492816494","30.80439492816494"
"1944","22.196751003296757","22.196751003296757","22.196751003296757","0","0","0","15.759948312353709","15.759948312353709","15.759948312353709","9.815179483134319","9.815179483134319","9.815179483134319","27.260091281963398","27.260091281963398","27.260091281963398"
"1945","21.263325009501692","21.263325009501692","21.263325009501692","0","0","0","16.64314807588432","16.64314807588432","16.64314807588432","8.16277613873425","8.16277613873425","8.16277613873425","26.336963030708535","26.336963030708535","26.336963030708535"
"1946","20.513451981276724","20.513451981276724","20.513451981276724","0","0","0","17.8951779295617","17.8951779295617","17.8951779295617","7.535397816924983","7.535397816924983","7.535397816924983","27.67679934772124","27.67679934772124","27.67679934772124"
"1947","16.951104623904648","16.951104623904648","16.951104623904648","0","0","0","15.124541340087594","15.124541340087594","15.124541340087594","10.688961040011785","10.688961040011785","10.688961040011785","32.67481003410555","32.67481003410555","32.67481003410555"
"1948","23.773347629331564","23.773347629331564","23.773347629331564","0","0","0","25.81295721639291","25.81295721639291","25.81295721639291","6.4428330020420574","6.4428330020420574","6.4428330020420574","28.616424225010526","28.616424225010526","28.616424225010526"
"1949","25.596235052437233","25.596235052437233","25.596235052437233","0","0","0","19.886446349452832","19.886446349452832","19.886446349452832","8.446922685390506","8.446922685390506","8.446922685390506","25.225467304059833","25.225467304059833","25.225467304059833"
"1950","21.73687772514557","21.73687772514557","21.73687772514557","0","0","0","24.395282505504714","24.395282505504714","24.395282505504714","9.543121940923076","9.543121940923076","9.543121940923076","27.6083889395159","27.6083889395159","27.6083889395159"
"1951","22.74587350879586","22.74587350879586","22.74587350879586","0","0","0","22.17911625303282","22.17911625303282","22.17911625303282","8.57924723290474","8.57924723290474","8.57924723290474","30.57735701867734","30.57735701867734","30.57735701867734"
"1952","22.001475970102966","22.001475970102966","22.001475970102966","0","0","0","20.898124175187863","20.898124175187863","20.898124175187863","4.65248318405865","4.65248318405865","4.65248318405865","32.033561667416606","32.033561667416606","32.033561667416606"
"1953","20.208743300728184","20.208743300728184","20.208743300728184","0","0","0","21.34074704115906","21.34074704115906","21.34074704115906","9.423416694227964","9.423416694227964","9.423416694227964","30.1979999798732","30.1979999798732","30.1979999798732"
"1954","18.444368596520658","18.444368596520658","18.444368596520658","0","0","0","19.410809224897022","19.410809224897022","19.410809224897022","8.43978052576035","8.43978052576035","8.43978052576035","33.67114152390111","33.67114152390111","33.67114152390111"
"1955","22.62626724951392","22.62626724951392","22.62626724951392","0","0","0","21.5960945388281","21.5960945388281","21.5960945388281","8.98585054028769","8.98585054028769","8.98585054028769","31.524259073973464","31.524259073973464","31.524259073973464"
"1956","24.978504154112827","24.978504154112827","24.978504154112827","0","0","0","22.97395079460146","22.97395079460146","22.97395079460146","8.18732895690564","8.18732895690564","8.18732895690564","30.17172233076003","30.17172233076003","30.17172233076003"
"1957","23.707250148958327","23.707250148958327","23.707250148958327","0","0","0","16.542720947963378","16.542720947963378","16.542720947963378","8.580992941609784","8.580992941609784","8.580992941609784","29.48512670702327","29.48512670702327","29.48512670702327"
"1958","22.832001140559775","22.832001140559775","22.832001140559775","0","0","0","16.513163388176096","16.513163388176096","16.513163388176096","6.587391868629724","6.587391868629724","6.587391868629724","32.3610837486062","32.3610837486062","32.3610837486062"
"1959","21.973599327880535","21.973599327880535","21.973599327880535","0","0","0","20.887723216883817","20.887723216883817","20.887723216883817","7.583208958321008","7.583208958321008","7.583208958321008","22.96226427388573","22.96226427388573","22.96226427388573"
"1960","21.86848520176414","21.86848520176414","21.86848520176414","0","0","0","19.92026065689568","19.92026065689568","19.92026065689568","9.293993011553804","9.293993011553804","9.293993011553804","27.18016212868469","27.18016212868469","27.18016212868469"
"1961","24.04697953130958","24.04697953130958","24.04697953130958","0","0","0","19.41558347366272","19.41558347366272","19.41558347366272","9.751608705386044","9.751608705386044","9.751608705386044","21.8021228756684","21.8021228756684","21.8021228756684"
"1962","23.6610511497963","23.6610511497963","23.6610511497963","0","0","0","20.376333923533625","20.376333923533625","20.376333923533625","10.379373129667227","10.379373129667227","10.379373129667227","26.141516538880825","26.141516538880825","26.141516538880825"
"1963","22.26950227790952","22.26950227790952","22.26950227790952","0","0","0","16.937255028915292","16.937255028915292","16.937255028915292","8.721329413424991","8.721329413424991","8.721329413424991","25.49960073929925","25.49960073929925","25.49960073929925"
"1964","21.841446487387902","21.841446487387902","21.841446487387902","0","0","0","19.680376424588605","19.680376424588605","19.680376424588605","9.6087548629461","9.6087548629461","9.6087548629461","27.880239622702728","27.880239622702728","27.880239622702728"
"1965","20.40204351025156","20.40204351025156","20.40204351025156","0","0","0","18.740168761702463","18.740168761702463","18.740168761702463","9.134244395672326","9.134244395672326","9.134244395672326","26.99203705275733","26.99203705275733","26.99203705275733"
"1966","20.77483912042776","20.77483912042776","20.77483912042776","0","0","0","22.47349887724197","22.47349887724197","22.47349887724197","8.987012518726244","8.987012518726244","8.987012518726244","26.658945142777743","26.658945142777743","26.658945142777743"
"1967","20.338099086789633","20.338099086789633","20.338099086789633","0","0","0","18.94121366578796","18.94121366578796","18.94121366578796","6.285773481703727","6.285773481703727","6.285773481703727","25.026590143229683","25.026590143229683","25.026590143229683"
"1968","15.67720222291511","15.67720222291511","15.67720222291511","0","0","0","15.68115101776967","15.68115101776967","15.68115101776967","8.036215438705334","8.036215438705334","8.036215438705334","25.46466756033589","25.46466756033589","25.46466756033589"
"1969","24.359878240842864","24.359878240842864","24.359878240842864","0","0","0","23.187747944877845","23.187747944877845","23.187747944877845","8.974755884397489","8.974755884397489","8.974755884397489","29.067885643780578","29.067885643780578","29.067885643780578"
"1970","22.807025087777145","22.807025087777145","22.807025087777145","0","0","0","13.405036110923298","13.405036110923298","13.405036110923298","9.288885771407868","9.288885771407868","9.288885771407868","28.300475889719422","28.300475889719422","28.300475889719422"
"1971","23.554828375790567","23.554828375790567","23.554828375790567","0","0","0","15.89182465223752","15.89182465223752","15.89182465223752","6.407036766814084","6.407036766814084","6.407036766814084","26.599774012173512","26.599774012173512","26.599774012173512"
"1972","22.35627705719825","22.35627705719825","22.35627705719825","0","0","0","22.38216497579933","22.38216497579933","22.38216497579933","6.941051177907133","6.941051177907133","6.941051177907133","26.105651418267414","26.105651418267414","26.105651418267414"
"1973","16.45397620263422","16.45397620263422","16.45397620263422","0","0","0","11.37783772948922","11.37783772948922","11.37783772948922","8.874025222352651","8.874025222352651","8.874025222352651","31.547659869132147","31.547659869132147","31.547659869132147"
"1974","20.991205268137442","20.991205268137442","20.991205268137442","0","0","0","17.236566722834606","17.236566722834606","17.236566722834606","5.039628005670155","5.039628005670155","5.039628005670155","27.146838336058398","27.146838336058398","27.146838336058398"
"1975","24.63561294118421","24.63561294118421","24.63561294118421","0","0","0","21.452859645914856","21.452859645914856","21.452859645914856","8.78756898389078","8.78756898389078","8.78756898389078","27.739526688649256","27.739526688649256","27.739526688649256"
"1976","18.115772115164397","18.115772115164397","18.115772115164397","0","0","0","24.162296333742418","24.162296333742418","24.162296333742418","9.250048432831354","9.250048432831354","9.250048432831354","26.57947849332","26.57947849332","26.57947849332"
"1977","22.23252929484149","22.23252929484149","22.23252929484149","0","0","0","25.76866643803855","25.76866643803855","25.76866643803855","9.897049411761534","9.897049411761534","9.897049411761534","27.026662060129475","27.026662060129475","27.026662060129475"
"1978","20.616515806565854","20.616515806565854","20.616515806565854","0","0","0","23.790720742791137","23.790720742791137","23.790720742791137","8.245591897749415","8.245591897749415","8.245591897749415","32.30557625866812","32.30557625866812","32.30557625866812"
"1979","20.690117259825854","20.690117259825854","20.690117259825854","0","0","0","18.43011926142406","18.43011926142406","18.43011926142406","8.438994618061685","8.438994618061685","8.438994618061685","28.78336616801771","28.78336616801771","28.78336616801771"
"1980","25.359908177579864","25.359908177579864","25.359908177579864","0","0","0","24.694321764557714","24.694321764557714","24.694321764557714","9.618447610240207","9.618447610240207","9.618447610240207","27.04866281060764","27.04866281060764","27.04866281060764"
"1981","20.07208555040275","20.07208555040275","20.07208555040275","0","0","0","20.09448557977847","20.09448557977847","20.09448557977847","9.825210611617958","9.825210611617958","9.825210611617958","23.533419593437767","23.533419593437767","23.533419593437767"
"1982","21.14272343776918","21.14272343776918","21.14272343776918","0","0","0","24.864912164596834","24.864912164596834","24.864912164596834","8.494757066937595","8.494757066937595","8.494757066937595","29.80038694427183","29.80038694427183","29.80038694427183"
"1983","11.39411844746096","11.39411844746096","11.39411844746096","0","0","0","21.811970787091116","21.811970787091116","21.811970787091116","8.418535692966913","8.418535692966913","8.418535692966913","26.019320469344102","26.019320469344102","26.019320469344102"
"1984","22.382965644528927","22.382965644528927","22.382965644528927","0","0","0","23.31197754403116","23.31197754403116","23.31197754403116","7.5136902089997495","7.5136902089997495","7.5136902089997495","27.546525478242746","27.546525478242746","27.546525478242746"
"1985","23.045170119064455","23.045170119064455","23.045170119064455","0","0","0","23.689567271612223","23.689567271612223","23.689567271612223","7.361200175712134","7.361200175712134","7.361200175712134","27.613352936112484","27.613352936112484","27.613352936112484"
"1986","25.21741466760701","25.21741466760701","25.21741466760701","0","0","0","26.89111622864214","26.89111622864214","26.89111622864214","9.015354874581737","9.015354874581737","9.015354874581737","29.635800681722547","29.635800681722547","29.635800681722547"
"1987","19.05767619608309","19.05767619608309","19.05767619608309","0","0","0","19.64048613855843","19.64048613855843","19.64048613855843","9.782510363895485","9.782510363895485","9.782510363895485","25.697934981208885","25.697934981208885","25.697934981208885"
"1988","19.69525494573934","19.69525494573934","19.69525494573934","0","0","0","23.525390568640372","23.525390568640372","23.525390568640372","9.46218828253935","9.46218828253935","9.46218828253935","25.975869748573537","25.975869748573537","25.975869748573537"
"1989","24.57808011567581","24.57808011567581","24.57808011567581","0","0","0","20.595098780320413","20.595098780320413","20.595098780320413","9.837031655799668","9.837031655799668","9.837031655799668","29.95194367120748","29.95194367120748","29.95194367120748"
"1990","15.075787435228658","15.075787435228658","15.075787435228658","0","0","0","20.43195286643433","20.43195286643433","20.43195286643433","9.335038375552829","9.335038375552829","9.335038375552829","28.52560256816456","28.52560256816456","28.52560256816456"
"1991","27.629456326926274","27.629456326926274","27.629456326926274","0","0","0","19.08776704588738","19.08776704588738","19.08776704588738","8.481604147779095","8.481604147779095","8.481604147779095","32.63921912677667","32.63921912677667","32.63921912677667"
"1992","24.953682030920618","24.953682030920618","24.953682030920618","0","0","0","23.678775263746914","23.678775263746914","23.678775263746914","3.8229118810119376","3.8229118810119376","3.8229118810119376","30.58470844300664","30.58470844300664","30.58470844300664"
"1993","19.6977534877888","19.6977534877888","19.6977534877888","0","0","0","19.79599692443535","19.79599692443535","19.79599692443535","7.657939261076345","7.657939261076345","7.657939261076345","22.90993525174991","22.90993525174991","22.90993525174991"
"1994","17.159873438180252","17.159873438180252","17.159873438180252","0","0","0","20.174287500230257","20.174287500230257","20.174287500230257","9.024819077790182","9.024819077790182","9.024819077790182","28.39039244459547","28.39039244459547","28.39039244459547"
"1995","20.17323414028914","20.17323414028914","20.17323414028914","0","0","0","16.998306117501873","16.998306117501873","16.998306117501873","8.771683275227156","8.771683275227156","8.771683275227156","28.654948742260654","28.654948742260654","28.654948742260654"
"1996","22.805876880033118","22.805876880033118","22.805876880033118","0","0","0","21.95377895602374","21.95377895602374","21.95377895602374","5.864579256270031","5.864579256270031","5.864579256270031","20.39827587914752","20.39827587914752","20.39827587914752"
"1997","26.013016764319378","26.013016764319378","26.013016764319378","0","0","0","19.130373778036486","19.130373778036486","19.130373778036486","9.406844345819827","9.406844345819827","9.406844345819827","27.17899861412171","27.17899861412171","27.17899861412171"
"1998","24.842613654793404","24.842613654793404","24.842613654793404","0","0","0","18.187283800316795","18.187283800316795","18.187283800316795","8.940420128020346","8.940420128020346","8.940420128020346","26.640454092846976","26.640454092846976","26.640454092846976"
"1999","20.021425731580937","20.021425731580937","20.021425731580937","0","0","0","15.654887601633973","15.654887601633973","15.654887601633973","10.41423703808758","10.41423703808758","10.41423703808758","26.684634886425577","26.684634886425577","26.684634886425577"
"2000","21.43864076982272","21.43864076982272","21.43864076982272","0","0","0","19.97524018587744","19.97524018587744","19.97524018587744","5.815184367274443","5.815184367274443","5.815184367274443","32.95187864730488","32.95187864730488","32.95187864730488"
"2001","21.2028334951799","21.2028334951799","21.2028334951799","0","0","0","15.644132575378196","15.644132575378196","15.644132575378196","2.1435079698239705","2.1435079698239705","2.1435079698239705","26.014429250069167","26.014429250069167","26.014429250069167"
"2002","16.052032718825057","16.052032718825057","16.052032718825057","0","0","0","20.462256327598052","20.462256327598052","20.462256327598052","7.915456038272398","7.915456038272398","7.915456038272398","19.968297553431555","19.968297553431555","19.968297553431555"
"2003","23.282577381193608","23.282577381193608","23.282577381193608","0","0","0","15.386180381220946","15.386180381220946","15.386180381220946","4.635107856104922","4.635107856104922","4.635107856104922","30.54451289205258","30.54451289205258","30.54451289205258"
"2004","21.765308282386776","21.765308282386776","21.765308282386776","0","0","0","19.891057941564394","19.891057941564394","19.891057941564394","9.94286113927863","9.94286113927863","9.94286113927863","30.697194504467102","30.697194504467102","30.697194504467102"
"2005","26.364089428562963","26.364089428562963","26.364089428562963","0","0","0","16.633519155206603","16.633519155206603","16.633519155206603","4.81637672109918","4.81637672109918","4.81637672109918","31.094303315609306","31.094303315609306","31.094303315609306"
"2006","19.836862351633126","19.836862351633126","19.836862351633126","0","0","0","21.65424563917952","21.65424563917952","21.65424563917952","7.3876931375017465","7.3876931375017465","7.3876931375017465","32.35341150841657","32.35341150841657","32.35341150841657"
"2007","25.23441934969371","25.23441934969371","25.23441934969371","0","0","0","10.036758328715823","10.036758328715823","10.036758328715823","9.641747686008049","9.641747686008049","9.641747686008049","23.469141015294046","23.469141015294046","23.469141015294046"
"2008","20.30639576928447","20.30639576928447","20.30639576928447","0","0","0","19.584930970905603","19.584930970905603","19.584930970905603","9.093006090610226","9.093006090610226","9.093006090610226","25.334323623322334","25.334323623322334","25.334323623322334"
"2009","26.561274339432803","26.561274339432803","26.561274339432803","0","0","0","24.741442342344687","24.741442342344687","24.741442342344687","8.74954187786907","8.74954187786907","8.74954187786907","30.234213127743192","30.234213127743192","30.234213127743192"
"2010","22.120685759938564","22.120685759938564","22.120685759938564","0","0","0","27.84120904685908","27.84120904685908","27.84120904685908","8.564008191384806","8.564008191384806","8.564008191384806","30.063682514606146","30.063682514606146","30.063682514606146"
"2011","23.191102493833107","23.191102493833107","23.191102493833107","0","0","0","19.352024169983334","19.352024169983334","19.352024169983334","9.279934382816037","9.279934382816037","9.279934382816037","29.430422281423834","29.430422281423834","29.430422281423834"
"2012","22.200432321850613","22.200432321850613","22.200432321850613","0","0","0","23.615423953503537","23.615423953503537","23.615423953503537","10.490400700663566","10.490400700663566","10.490400700663566","26.417000780754947","26.417000780754947","26.417000780754947"
"2013","21.02714604206826","21.02714604206826","21.02714604206826","0","0","0","19.129713201371345","19.129713201371345","19.129713201371345","6.9967747939995615","6.9967747939995615","6.9967747939995615","22.268692644113994","22.268692644113994","22.268692644113994"
"2014","19.61163518377148","19.61163518377148","19.61163518377148","0","0","0","22.35437254789423","22.35437254789423","22.35437254789423","6.394859947232954","6.394859947232954","6.394859947232954","27.06086645407216","27.06086645407216","27.06086645407216"
"2015","10.968681578342036","10.968681578342036","10.968681578342036","0","0","0","23.508915259428043","23.508915259428043","23.508915259428043","8.985472958187879","8.985472958187879","8.985472958187879","34.10895948975205","34.10895948975205","34.10895948975205"
"2016","26.866093284754008","26.866093284754008","26.866093284754008","0","0","0","25.976950968733934","25.976950968733934","25.976950968733934","8.604810712147597","8.604810712147597","8.604810712147597","24.494272003073434","24.494272003073434","24.494272003073434"
"2017","27.095144029280547","27.095144029280547","27.095144029280547","0","0","0","21.20224940728936","21.20224940728936","21.20224940728936","6.269057753206351","6.269057753206351","6.269057753206351","29.191454581274726","29.191454581274726","29.191454581274726"
"2018","23.980690375548928","23.980690375548928","23.980690375548928","0","0","0","19.916643916628804","19.916643916628804","19.916643916628804","9.32451663515526","9.32451663515526","9.32451663515526","24.18083296295607","24.18083296295607","24.18083296295607"
"2019","23.532916756765488","23.532916756765488","23.532916756765488","0","0","0","19.62393817323495","19.62393817323495","19.62393817323495","8.061344666222116","8.061344666222116","8.061344666222116","25.585865438621514","25.585865438621514","25.585865438621514"
"2020","22.564223908355178","22.564223908355178","22.564223908355178","0","0","0","20.78565855661039","20.78565855661039","20.78565855661039","8.409386653320933","8.409386653320933","8.409386653320933","30.436844593115","30.436844593115","30.436844593115"
"2021","25.748262749079238","25.748262749079238","25.748262749079238","0","0","0","22.53899845514775","22.53899845514775","22.53899845514775","10.454565330307164","10.454565330307164","10.454565330307164","24.103257121617197","24.103257121617197","24.103257121617197"
"2022","10.435424908469148","10.435424908469148","10.435424908469148","0","0","0","18.08800676648798","18.08800676648798","18.08800676648798","9.232262102872781","9.232262102872781","9.232262102872781","31.596076381242383","31.596076381242383","31.596076381242383"
"2023","25.255922379363582","25.255922379363582","25.255922379363582","0","0","0","18.85333714705768","18.85333714705768","18.85333714705768","7.71178726843508","7.71178726843508","7.71178726843508","23.452815005602694","23.452815005602694","23.452815005602694"
"2024","23.00062279411005","23.00062279411005","23.00062279411005","0","0","0","27.066821090081348","27.066821090081348","27.066821090081348","9.100221545325107","9.100221545325107","9.100221545325107","24.73253985829107","24.73253985829107","24.73253985829107"
"2025","26.907880434626886","26.907880434626886","26.907880434626886","0","0","0","19.550976556102185","19.550976556102185","19.550976556102185","6.934928958468109","6.934928958468109","6.934928958468109","27.86925683266423","27.86925683266423","27.86925683266423"
"2026","19.144484315937746","19.144484315937746","19.144484315937746","0","0","0","22.992454667827445","22.992454667827445","22.992454667827445","5.923807280991964","5.923807280991964","5.923807280991964","23.528436337574334","23.528436337574334","23.528436337574334"
"2027","25.79409961047037","25.79409961047037","25.79409961047037","0","0","0","20.603254023482123","20.603254023482123","20.603254023482123","8.191882722124191","8.191882722124191","8.191882722124191","15.220810444725508","15.220810444725508","15.220810444725508"
"2028","18.29889794321968","18.29889794321968","18.29889794321968","0","0","0","20.46936016590875","20.46936016590875","20.46936016590875","7.300868691601576","7.300868691601576","7.300868691601576","18.35964603163641","18.35964603163641","18.35964603163641"
"2029","20.579958592115005","20.579958592115005","20.579958592115005","0","0","0","21.47868312349384","21.47868312349384","21.47868312349384","6.902714652508198","6.902714652508198","6.902714652508198","24.37365317514105","24.37365317514105","24.37365317514105"
"2030","21.946123222584195","21.946123222584195","21.946123222584195","0","0","0","18.07772234064849","18.07772234064849","18.07772234064849","9.05172956290437","9.05172956290437","9.05172956290437","23.105256782962332","23.105256782962332","23.105256782962332"
"2031","24.539397138245914","24.539397138245914","24.539397138245914","0","0","0","19.703532089947533","19.703532089947533","19.703532089947533","9.339827825489543","9.339827825489543","9.339827825489543","24.911594560914583","24.911594560914583","24.911594560914583"
"2032","21.404364410432574","21.404364410432574","21.404364410432574","0","0","0","17.15254187849893","17.15254187849893","17.15254187849893","9.299446517632997","9.299446517632997","9.299446517632997","26.34731438530724","26.34731438530724","26.34731438530724"
"2033","23.597677082770215","23.597677082770215","23.597677082770215","0","0","0","19.591776823931426","19.591776823931426","19.591776823931426","8.12281292612374","8.12281292612374","8.12281292612374","22.972651124598805","22.972651124598805","22.972651124598805"
"2034","28.382909591062045","28.382909591062045","28.382909591062045","0","0","0","23.813359719428103","23.813359719428103","23.813359719428103","7.247286613840625","7.247286613840625","7.247286613840625","28.243320173645863","28.243320173645863","28.243320173645863"
"2035","22.77808658507313","22.77808658507313","22.77808658507313","0","0","0","15.428884038795758","15.428884038795758","15.428884038795758","9.659380999732633","9.659380999732633","9.659380999732633","19.059496018230583","19.059496018230583","19.059496018230583"
"2036","21.727836493859932","21.727836493859932","21.727836493859932","0","0","0","20.36271507119263","20.36271507119263","20.36271507119263","9.37273415616926","9.37273415616926","9.37273415616926","26.980403245491118","26.980403245491118","26.980403245491118"
"2037","27.6233384865511","27.6233384865511","27.6233384865511","0","0","0","18.969886916709378","18.969886916709378","18.969886916709378","5.08665787750869","5.08665787750869","5.08665787750869","35.738748866869805","35.738748866869805","35.738748866869805"
"2038","23.829632150833856","23.829632150833856","23.829632150833856","0","0","0","20.978924570490427","20.978924570490427","20.978924570490427","9.169364508257049","9.169364508257049","9.169364508257049","30.55733045601669","30.55733045601669","30.55733045601669"
"2039","25.603189032769176","25.603189032769176","25.603189032769176","0","0","0","16.02314646432292","16.02314646432292","16.02314646432292","8.333947800045223","8.333947800045223","8.333947800045223","29.07552324070177","29.07552324070177","29.07552324070177"
"2040","25.015642521287624","25.015642521287624","25.015642521287624","0","0","0","19.09437347927855","19.09437347927855","19.09437347927855","10.598841069076258","10.598841069076258","10.598841069076258","27.002443083407215","27.002443083407215","27.002443083407215"
"2041","26.59224316543495","26.59224316543495","26.59224316543495","0","0","0","20.788310403659246","20.788310403659246","20.788310403659246","10.406674180064755","10.406674180064755","10.406674180064755","23.502472272839213","23.502472272839213","23.502472272839213"
"2042","22.65948560729584","22.65948560729584","22.65948560729584","0","0","0","15.928506917204578","15.928506917204578","15.928506917204578","7.109461252074539","7.109461252074539","7.109461252074539","21.35282548652141","21.35282548652141","21.35282548652141"
"2043","20.32942976906505","20.32942976906505","20.32942976906505","0","0","0","19.753955229137038","19.753955229137038","19.753955229137038","9.807333771925906","9.807333771925906","9.807333771925906","28.71839442852054","28.71839442852054","28.71839442852054"
"2044","20.426173498024255","20.426173498024255","20.426173498024255","0","0","0","19.782210460139794","19.782210460139794","19.782210460139794","6.605304354657018","6.605304354657018","6.605304354657018","32.309555475479165","32.309555475479165","32.309555475479165"
"2045","27.643667843472254","27.643667843472254","27.643667843472254","0","0","0","15.277287344443598","15.277287344443598","15.277287344443598","8.942711247995915","8.942711247995915","8.942711247995915","23.208433990589942","23.208433990589942","23.208433990589942"
"2046","20.845025517738","20.845025517738","20.845025517738","0","0","0","20.137512561559284","20.137512561559284","20.137512561559284","9.118089812164625","9.118089812164625","9.118089812164625","31.495159171252787","31.495159171252787","31.495159171252787"
"2047","21.746943321548216","21.746943321548216","21.746943321548216","0","0","0","26.50547072127952","26.50547072127952","26.50547072127952","9.49915968079787","9.49915968079787","9.49915968079787","28.795063887240364","28.795063887240364","28.795063887240364"
"2048","28.975316614740375","28.975316614740375","28.975316614740375","0","0","0","19.28078501248799","19.28078501248799","19.28078501248799","8.42922248442714","8.42922248442714","8.42922248442714","32.35127010236795","32.35127010236795","32.35127010236795"
"2049","19.885493620982366","19.885493620982366","19.885493620982366","0","0","0","22.009264770829297","22.009264770829297","22.009264770829297","8.102224327943553","8.102224327943553","8.102224327943553","33.10465876073441","33.10465876073441","33.10465876073441"
"2050","26.559015907984847","26.559015907984847","26.559015907984847","0","0","0","18.473519685921257","18.473519685921257","18.473519685921257","4.942075455309879","4.942075455309879","4.942075455309879","24.217611164079013","24.217611164079013","24.217611164079013"
"2051","23.572213198118575","23.572213198118575","23.572213198118575","0","0","0","24.16412011415317","24.16412011415317","24.16412011415317","6.498132857058791","6.498132857058791","6.498132857058791","26.755770357449155","26.755770357449155","26.755770357449155"
